x,y,status,floor_factor,victim_present
18,10,clear,,0
78,61,clear,,0
70,57,clear,,0
89,70,wall,,0
91,0,clear,,0
36,64,clear,,0
47,73,clear,,0
8,2,clear,,0
19,11,wall,,0
5,76,clear,,0
11,7,clear,,0
52,8,clear,,0
71,58,clear,,0
63,54,clear,,0
29,61,clear,,0
40,70,clear,,0
81,71,clear,,0
87,2,clear,,0
6,77,clear,,0
53,9,clear,,0
39,74,clear,,0
45,5,clear,,0
37,1,clear,,0
3,8,clear,,0
22,21,clear,,0
14,17,clear,,0
85,77,clear,,0
13,58,clear,,0
46,6,clear,,0
32,71,clear,,0
38,2,clear,,0
79,3,clear,,0
43,80,clear,,0
16,63,clear,,0
90,12,clear,,1
35,76,clear,,0
49,11,clear,,0
82,8,clear,,0
15,18,clear,,0
7,14,clear,,0
48,15,clear,,0
59,61,clear,,0
18,23,clear,,0
17,64,wall,,0
91,13,clear,,0
36,77,clear,,0
9,60,clear,,0
77,78,clear,,0
28,73,clear,,0
69,74,clear,,0
83,9,clear,,0
75,5,clear,,0
33,8,clear,,0
52,21,clear,,0
25,4,clear,,0
44,17,clear,,0
10,24,clear,,0
2,20,clear,,0
81,84,clear,,0
73,80,clear,,0
34,9,clear,,0
20,74,wall,,0
12,70,clear,,0
45,18,clear,,0
31,83,clear,,0
86,19,clear,,0
23,79,clear,,0
3,21,clear,,0
89,24,clear,,0
14,30,clear,,0
55,31,clear,,0
13,71,clear,,0
32,84,clear,,0
24,80,clear,,0
16,76,clear,,0
90,25,clear,,0
35,89,clear,,0
76,90,clear,,0
63,8,clear,,0
68,86,clear,,0
48,28,clear,,0
21,11,wall,,0
92,71,clear,,0
9,73,clear,,0
77,91,clear,,0
69,87,clear,,0
42,70,clear,,0
8,77,clear,,0
27,90,clear,,0
33,21,clear,,0
93,35,clear,,0
85,31,wall,,0
10,37,clear,,0
51,38,clear,,0
86,32,clear,,0
4,79,clear,,0
23,92,clear,,0
64,93,clear,,0
89,37,clear,,0
36,31,clear,,0
55,44,clear,,0
28,27,clear,,0
47,40,clear,,0
88,78,clear,,0
5,43,clear,,0
38,77,clear,,0
57,90,clear,,0
49,86,clear,,0
29,28,clear,,0
21,24,clear,,0
40,37,clear,,0
73,34,clear,,0
6,44,clear,,0
92,84,wall,,0
58,91,clear,,0
50,87,clear,,0
91,88,clear,,0
42,83,clear,,0
74,35,clear,,0
93,48,clear,,0
85,44,clear,,0
13,25,clear,,0
32,38,clear,,0
51,51,clear,,0
24,34,clear,,0
43,47,clear,,0
84,85,clear,,0
1,50,clear,,0
87,90,clear,,1
34,84,clear,,0
37,89,clear,,0
70,37,clear,,0
17,31,clear,,0
77,45,clear,,0
9,27,wall,,0
88,91,clear,,0
80,50,clear,,0
5,56,clear,,0
38,90,clear,,0
62,38,clear,,0
81,51,clear,,0
54,34,wall,,0
73,47,clear,,0
39,54,clear,,0
75,93,clear,,1
22,1,clear,,0
66,44,clear,,0
13,38,clear,,0
35,56,clear,,0
76,57,clear,,0
1,63,clear,,0
92,38,clear,,0
58,45,clear,,0
9,40,clear,,0
50,41,clear,,0
77,58,clear,,0
69,54,clear,,0
42,37,clear,,0
61,50,clear,,0
80,63,clear,,0
52,1,clear,,0
93,2,clear,,0
30,62,clear,,0
10,4,clear,,0
51,5,clear,,0
62,51,clear,,0
54,47,clear,,0
39,67,clear,,0
31,63,clear,,0
4,46,clear,,0
89,4,clear,,0
88,45,clear,,0
47,7,clear,,0
46,48,clear,,0
5,10,clear,,0
57,57,clear,,0
49,53,clear,,0
82,1,clear,,0
15,60,clear,,0
48,8,clear,,0
40,4,wall,,0
81,5,clear,,0
92,51,clear,,0
6,11,clear,,0
58,58,clear,,0
50,54,clear,,0
91,55,clear,,0
42,50,clear,,0
8,57,clear,,0
27,70,wall,,0
0,53,clear,,0
74,2,clear,,0
93,15,clear,,0
11,62,clear,,0
85,11,wall,,0
30,75,clear,,0
32,5,clear,,0
24,1,clear,,0
84,52,wall,,0
43,14,clear,,0
35,10,clear,,0
87,57,clear,,0
1,17,clear,,0
4,59,clear,,0
72,77,clear,,1
45,60,clear,,0
78,8,clear,,0
70,4,clear,,0
36,11,clear,,0
22,76,clear,,0
28,7,clear,,0
14,72,clear,,0
88,58,clear,,0
47,20,clear,,0
46,61,clear,,0
5,23,clear,,1
38,57,clear,,0
68,79,clear,,0
15,73,clear,,0
21,4,clear,,0
62,5,clear,,0
7,69,clear,,0
26,82,clear,,0
54,1,clear,,0
18,78,clear,,1
20,8,clear,,0
91,68,clear,,0
23,13,clear,,0
83,64,clear,,0
75,60,clear,,0
0,66,clear,,0
41,67,clear,,0
11,75,clear,,0
13,5,clear,,0
44,72,clear,,0
84,65,clear,,0
16,10,clear,,1
35,23,clear,,0
87,70,clear,,0
34,64,clear,,0
45,73,clear,,0
92,5,clear,,0
37,69,clear,,0
17,11,wall,,0
3,76,clear,,0
9,7,clear,,0
50,8,clear,,0
27,24,clear,,1
79,71,clear,,1
90,80,clear,,0
82,76,clear,,0
7,82,clear,,0
40,79,clear,,0
12,17,clear,,0
72,31,clear,,0
4,13,clear,,0
23,26,clear,,0
83,77,clear,,0
75,73,clear,,0
41,80,clear,,0
60,93,clear,,0
33,76,clear,,0
88,12,clear,,0
52,89,clear,,0
13,18,clear,,0
46,15,clear,,0
76,37,clear,,0
49,20,clear,,0
68,33,clear,,0
15,27,clear,,0
26,36,clear,,0
86,87,clear,,1
92,18,clear,,0
18,32,clear,,0
78,83,clear,,0
70,79,clear,,0
89,92,clear,,0
50,21,clear,,0
36,86,clear,,0
69,34,clear,,0
42,17,clear,,0
8,24,clear,,0
27,37,clear,,0
0,20,clear,,0
19,33,clear,,0
79,84,wall,,0
11,29,clear,,1
71,80,clear,,0
82,89,clear,,0
29,83,clear,,0
21,79,clear,,0
40,92,clear,,0
87,24,clear,,0
12,30,clear,,0
72,44,clear,,0
4,26,clear,,0
64,40,clear,,0
88,25,clear,,0
33,89,clear,,0
74,90,clear,,0
14,39,wall,,0
25,85,clear,,0
66,86,clear,,0
32,93,clear,,0
65,41,clear,,0
57,37,clear,,0
49,33,clear,,0
68,46,clear,,0
67,87,clear,,0
70,92,clear,,0
91,35,clear,,0
41,34,clear,,0
60,47,clear,,0
44,39,clear,,0
62,93,clear,,0
87,37,clear,,0
34,31,clear,,0
53,44,clear,,0
45,40,clear,,0
64,53,clear,,0
56,49,clear,,0
3,43,clear,,0
79,38,wall,,0
71,34,clear,,0
90,47,clear,,0
82,43,wall,,0
7,49,clear,,0
48,50,clear,,0
40,46,clear,,0
6,53,clear,,0
39,1,clear,,0
91,48,clear,,0
83,44,clear,,0
75,40,clear,,0
41,47,clear,,0
60,60,clear,,0
52,56,clear,,0
93,57,clear,,1
25,39,wall,,0
44,52,clear,,0
10,59,clear,,0
2,55,clear,,0
76,4,clear,,0
68,0,clear,,0
67,41,clear,,0
26,3,clear,,1
86,54,clear,,0
37,49,clear,,0
78,50,clear,,0
70,46,clear,,0
3,56,clear,,0
89,59,clear,,0
36,53,clear,,0
69,1,clear,,0
47,62,clear,,0
27,4,clear,,0
19,0,clear,,0
5,65,clear,,0
79,51,clear,,0
71,47,clear,,0
30,9,clear,,0
90,60,clear,,0
63,43,clear,,0
82,56,clear,,0
40,59,clear,,0
6,66,clear,,0
64,7,clear,,0
56,3,clear,,0
22,10,clear,,0
33,56,clear,,0
74,57,clear,,0
93,70,clear,,1
66,53,clear,,0
85,66,clear,,0
32,60,clear,,0
65,8,clear,,0
57,4,clear,,0
2,68,clear,,0
43,69,clear,,0
49,0,clear,,0
35,65,clear,,0
15,7,clear,,0
1,72,clear,,0
7,3,clear,,1
67,54,clear,,0
86,67,clear,,0
59,50,clear,,0
78,63,clear,,0
70,59,clear,,0
91,2,clear,,0
36,66,clear,,0
9,49,clear,,0
28,62,clear,,0
47,75,clear,,0
8,4,clear,,0
41,1,clear,,0
5,78,clear,,0
11,9,clear,,0
52,10,wall,,0
63,56,clear,,1
29,63,clear,,0
62,60,clear,,0
81,73,clear,,0
87,4,clear,,0
39,76,clear,,1
45,7,clear,,0
31,72,clear,,0
37,3,clear,,0
3,10,clear,,0
22,23,clear,,0
14,19,clear,,0
85,79,clear,,0
13,60,clear,,0
32,73,clear,,0
38,4,wall,,0
51,86,clear,,0
79,5,clear,,0
43,82,clear,,0
16,65,clear,,0
71,1,clear,,0
35,78,clear,,0
90,14,clear,,0
82,10,wall,,0
7,16,clear,,0
48,17,clear,,0
92,60,clear,,0
91,15,clear,,0
9,62,clear,,0
77,80,clear,,0
28,75,clear,,0
69,76,clear,,0
75,7,clear,,0
41,14,clear,,0
27,79,clear,,0
33,10,clear,,0
52,23,clear,,0
25,6,clear,,0
44,19,clear,,0
30,84,clear,,0
10,26,clear,,0
2,22,clear,,0
81,86,clear,,0
73,82,clear,,0
34,11,clear,,0
20,76,clear,,0
67,8,clear,,0
12,72,clear,,0
86,21,clear,,0
31,85,clear,,0
4,68,clear,,0
23,81,clear,,0
3,23,clear,,0
89,26,clear,,0
14,32,clear,,0
55,33,clear,,0
88,67,clear,,0
13,73,clear,,0
24,82,clear,,0
16,78,clear,,0
90,27,clear,,0
63,10,wall,,0
76,92,clear,,0
68,88,clear,,0
48,30,clear,,0
92,73,clear,,0
77,93,clear,,0
69,89,clear,,0
42,72,clear,,0
8,79,clear,,0
27,92,clear,,0
0,75,clear,,0
33,23,clear,,0
25,19,clear,,0
93,37,clear,,0
85,33,wall,,0
43,36,clear,,0
84,74,clear,,0
87,79,clear,,0
53,86,clear,,0
86,34,clear,,0
4,81,clear,,0
56,91,clear,,0
89,39,clear,,0
36,33,clear,,0
55,46,clear,,0
28,29,clear,,0
47,42,clear,,0
88,80,clear,,0
5,45,clear,,0
38,79,clear,,0
57,92,clear,,0
49,88,clear,,0
21,26,clear,,0
73,36,clear,,0
6,46,clear,,0
50,89,clear,,0
91,90,clear,,0
83,86,clear,,0
74,37,clear,,0
66,33,clear,,0
85,46,clear,,0
13,27,clear,,1
51,53,clear,,0
24,36,clear,,0
43,49,clear,,0
16,32,clear,,0
84,87,clear,,0
1,52,clear,,0
34,86,clear,,0
92,27,clear,,0
37,91,clear,,0
17,33,clear,,0
77,47,clear,,0
9,29,clear,,0
69,43,clear,,0
80,52,clear,,0
5,58,clear,,0
38,92,clear,,0
62,40,clear,,0
81,53,clear,,0
73,49,clear,,0
39,56,clear,,0
12,39,wall,,0
55,0,clear,,0
88,34,clear,,1
65,50,clear,,0
35,58,clear,,0
76,59,clear,,0
68,55,clear,,0
1,65,clear,,0
92,40,clear,,1
58,47,clear,,0
77,60,clear,,0
50,43,clear,,0
69,56,clear,,0
42,39,clear,,0
61,52,clear,,0
80,65,clear,,0
8,46,clear,,0
93,4,clear,,0
85,0,clear,,0
30,64,clear,,0
10,6,clear,,0
51,7,clear,,0
43,3,clear,,0
54,49,clear,,0
86,1,clear,,0
31,65,clear,,0
4,48,clear,,0
89,6,clear,,0
88,47,clear,,0
47,9,clear,,0
46,50,clear,,0
5,12,clear,,0
57,59,clear,,0
49,55,clear,,0
15,62,clear,,0
7,58,clear,,0
40,6,clear,,0
81,7,clear,,0
73,3,clear,,0
6,13,clear,,0
39,10,clear,,0
50,56,clear,,0
91,57,clear,,0
42,52,clear,,0
8,59,clear,,0
27,72,wall,,0
0,55,clear,,0
74,4,clear,,0
93,17,wall,,0
66,0,clear,,0
11,64,clear,,0
85,13,wall,,0
30,77,clear,,0
32,7,clear,,0
51,20,wall,,0
24,3,clear,,0
84,54,wall,,0
43,16,clear,,0
35,12,clear,,0
87,59,clear,,0
1,19,clear,,1
34,53,clear,,0
67,1,clear,,0
4,61,clear,,0
72,79,clear,,0
45,62,clear,,0
37,58,clear,,0
70,6,clear,,0
3,65,clear,,0
22,78,clear,,0
28,9,clear,,0
69,10,wall,,0
14,74,clear,,0
5,25,clear,,0
38,59,clear,,0
90,69,clear,,0
15,75,clear,,0
62,7,clear,,0
7,71,clear,,0
26,84,clear,,0
54,3,clear,,0
18,80,clear,,0
20,10,clear,,0
12,6,clear,,0
91,70,clear,,1
83,66,clear,,0
75,62,clear,,0
0,68,clear,,0
41,69,clear,,0
33,65,clear,,0
13,7,clear,,0
44,74,clear,,0
32,20,clear,,0
16,12,clear,,0
2,77,clear,,0
35,25,clear,,0
34,66,clear,,0
45,75,clear,,0
86,76,clear,,0
92,7,clear,,0
37,71,clear,,0
3,78,clear,,0
9,9,clear,,0
50,10,wall,,0
89,81,clear,,0
42,6,clear,,0
55,88,clear,,0
8,13,clear,,0
27,26,clear,,0
79,73,clear,,0
11,18,clear,,0
30,31,clear,,0
90,82,clear,,0
82,78,clear,,0
29,72,clear,,0
40,81,clear,,0
12,19,clear,,0
31,32,clear,,0
72,33,clear,,0
23,28,clear,,0
75,75,clear,,0
41,82,clear,,0
88,14,clear,,0
33,78,clear,,0
52,91,clear,,0
25,74,wall,,0
44,87,clear,,0
85,88,clear,,0
46,17,clear,,0
57,26,clear,,0
76,39,clear,,0
49,22,clear,,1
68,35,clear,,0
15,29,clear,,0
7,25,clear,,0
67,76,clear,,0
26,38,clear,,0
86,89,clear,,0
92,20,clear,,0
18,34,clear,,0
78,85,clear,,0
50,23,wall,,0
91,24,clear,,0
36,88,clear,,0
42,19,clear,,0
28,84,clear,,1
8,26,clear,,0
0,22,clear,,0
19,35,clear,,0
60,36,clear,,0
11,31,clear,,0
82,91,clear,,0
29,85,clear,,1
21,81,clear,,0
87,26,clear,,0
34,20,clear,,0
72,46,clear,,0
64,42,clear,,0
88,27,clear,,0
74,92,clear,,0
25,87,clear,,0
66,88,clear,,0
24,91,clear,,0
57,39,clear,,0
49,35,clear,,0
90,36,clear,,0
7,38,clear,,0
67,89,clear,,0
91,37,clear,,0
41,36,clear,,0
60,49,clear,,0
33,32,clear,,0
52,45,clear,,0
44,41,clear,,0
2,44,clear,,0
54,91,clear,,0
87,39,clear,,0
34,33,clear,,0
53,46,clear,,0
45,42,clear,,0
86,43,clear,,0
37,38,clear,,0
56,51,clear,,0
3,45,clear,,0
89,48,clear,,0
14,54,clear,,0
55,55,clear,,0
79,40,wall,,0
71,36,clear,,0
90,49,clear,,0
82,45,clear,,0
48,52,clear,,0
40,48,clear,,0
72,0,clear,,0
83,46,clear,,0
75,42,clear,,0
41,49,clear,,0
52,58,clear,,1
93,59,clear,,1
44,54,clear,,0
85,55,clear,,0
10,61,clear,,0
2,57,clear,,0
76,6,clear,,0
68,2,clear,,0
67,43,clear,,0
26,5,clear,,0
86,56,clear,,0
18,1,clear,,0
59,39,clear,,1
78,52,clear,,0
70,48,clear,,0
89,61,clear,,0
36,55,clear,,0
27,6,clear,,0
19,2,clear,,0
5,67,clear,,0
79,53,clear,,0
71,49,clear,,0
30,11,clear,,0
63,45,clear,,0
82,58,clear,,0
40,61,clear,,0
81,62,clear,,0
6,68,clear,,0
53,0,clear,,0
64,9,clear,,0
56,5,clear,,0
22,12,clear,,0
14,8,clear,,0
74,59,clear,,0
93,72,clear,,0
66,55,clear,,0
85,68,clear,,0
32,62,clear,,0
57,6,clear,,0
43,71,clear,,0
49,2,clear,,1
90,3,clear,,0
35,67,clear,,0
15,9,clear,,0
1,74,clear,,0
7,5,wall,,0
26,18,wall,,0
67,56,clear,,0
59,52,clear,,0
78,65,clear,,0
17,55,clear,,0
91,4,clear,,0
36,68,clear,,1
9,51,clear,,0
77,69,clear,,0
28,64,clear,,0
83,0,clear,,0
80,74,clear,,0
41,3,clear,,0
5,80,clear,,0
44,8,clear,,0
84,1,clear,,0
10,15,wall,,0
81,75,clear,,0
54,58,clear,,0
87,6,clear,,0
73,71,clear,,0
39,78,clear,,0
45,9,clear,,0
86,10,clear,,0
31,74,clear,,0
37,5,clear,,0
3,12,clear,,0
22,25,clear,,0
14,21,clear,,0
74,72,clear,,0
13,62,clear,,0
32,75,clear,,0
79,7,clear,,0
71,3,clear,,0
90,16,clear,,0
35,80,clear,,0
76,81,clear,,0
48,19,clear,,0
40,15,clear,,0
6,22,clear,,0
92,62,clear,,0
9,64,clear,,0
77,82,clear,,0
69,78,clear,,0
75,9,clear,,0
80,87,clear,,0
41,16,clear,,0
27,81,clear,,0
33,12,clear,,0
19,77,clear,,0
52,25,wall,,0
25,8,clear,,0
44,21,clear,,0
93,26,clear,,0
30,86,clear,,0
10,28,clear,,0
2,24,clear,,0
73,84,clear,,0
20,78,clear,,0
39,91,clear,,0
12,74,clear,,0
67,10,wall,,0
31,87,clear,,0
4,70,clear,,0
72,88,clear,,0
23,83,clear,,0
59,6,clear,,1
86,23,clear,,0
3,25,clear,,0
89,28,clear,,0
36,22,clear,,0
88,69,clear,,0
13,75,clear,,0
46,72,clear,,0
16,80,clear,,0
68,90,clear,,0
29,19,clear,,0
26,93,clear,,0
92,75,clear,,0
69,91,clear,,0
42,74,clear,,0
8,81,clear,,0
0,77,clear,,0
25,21,clear,,0
93,39,clear,,0
85,35,wall,,0
51,42,clear,,0
43,38,clear,,0
84,76,clear,,0
35,34,clear,,0
1,41,clear,,0
87,81,clear,,1
53,88,clear,,1
4,83,clear,,0
56,93,clear,,0
9,18,clear,,0
55,48,clear,,0
28,31,clear,,0
47,44,clear,,0
88,82,clear,,0
5,47,clear,,0
38,81,clear,,0
49,90,clear,,0
21,28,clear,,0
73,38,clear,,0
42,87,clear,,0
83,88,clear,,0
75,84,clear,,0
41,91,clear,,0
74,39,clear,,0
66,35,clear,,0
13,29,clear,,1
51,55,clear,,0
24,38,clear,,0
43,51,clear,,0
16,34,clear,,0
84,89,clear,,0
1,54,clear,,0
34,88,clear,,0
92,29,clear,,0
37,93,clear,,1
17,35,clear,,0
58,36,clear,,0
77,49,clear,,0
9,31,clear,,0
69,45,clear,,0
61,41,clear,,0
80,54,clear,,0
71,91,clear,,0
62,42,clear,,0
81,55,clear,,0
73,51,clear,,0
39,58,clear,,0
31,54,clear,,0
55,2,clear,,0
88,36,clear,,0
65,52,clear,,0
57,48,clear,,0
76,61,clear,,0
68,57,clear,,0
92,42,clear,,0
6,2,clear,,0
58,49,clear,,0
77,62,clear,,0
50,45,clear,,0
69,58,clear,,0
42,41,clear,,0
61,54,clear,,0
80,67,clear,,0
8,48,clear,,0
27,61,clear,,0
0,44,clear,,0
19,57,clear,,0
93,6,clear,,0
11,53,clear,,0
85,2,clear,,0
30,66,clear,,0
51,9,clear,,0
2,4,clear,,0
84,43,wall,,0
43,5,clear,,0
87,48,clear,,0
20,58,clear,,0
1,8,clear,,0
12,54,clear,,0
53,55,clear,,0
86,3,clear,,0
4,50,clear,,0
56,60,clear,,0
89,8,clear,,0
88,49,clear,,0
47,11,clear,,0
46,52,clear,,0
38,48,clear,,0
76,74,clear,,0
49,57,clear,,0
15,64,clear,,0
7,60,clear,,0
81,9,clear,,0
73,5,clear,,0
31,8,clear,,0
91,59,clear,,0
42,54,clear,,0
83,55,clear,,0
8,61,clear,,0
0,57,clear,,0
74,6,clear,,0
66,2,clear,,0
11,66,clear,,0
85,15,wall,,0
32,9,clear,,0
51,22,clear,,0
24,5,clear,,0
43,18,clear,,0
84,56,clear,,0
87,61,clear,,0
1,21,clear,,0
34,55,clear,,0
72,81,clear,,0
37,60,clear,,0
17,2,clear,,0
58,3,clear,,0
3,67,clear,,0
22,80,clear,,0
28,11,clear,,0
14,76,clear,,0
61,8,clear,,0
38,61,clear,,0
79,62,clear,,0
30,20,clear,,0
90,71,clear,,0
82,67,clear,,0
15,77,clear,,0
62,9,clear,,0
7,73,clear,,0
54,5,clear,,0
18,82,clear,,0
12,8,clear,,1
31,21,clear,,0
4,4,clear,,0
91,72,clear,,0
83,68,clear,,0
41,71,clear,,0
88,3,clear,,0
33,67,clear,,0
13,9,clear,,0
44,76,clear,,0
16,14,clear,,0
2,79,clear,,0
34,68,clear,,0
26,27,clear,,0
86,78,clear,,0
92,9,clear,,0
37,73,clear,,0
78,74,clear,,0
3,80,clear,,0
89,83,clear,,0
42,8,clear,,0
55,90,clear,,0
47,86,clear,,0
8,15,wall,,0
27,28,clear,,0
0,11,clear,,0
19,24,clear,,0
79,75,clear,,0
11,20,clear,,0
71,71,clear,,0
30,33,clear,,0
90,84,clear,,0
82,80,clear,,0
84,10,wall,,0
29,74,clear,,0
48,87,clear,,0
40,83,clear,,0
87,15,wall,,0
20,25,clear,,0
12,21,clear,,0
53,22,clear,,0
72,35,clear,,0
4,17,clear,,0
23,30,clear,,0
56,27,clear,,0
75,77,clear,,1
22,34,clear,,1
88,16,clear,,0
33,80,clear,,0
74,81,clear,,0
25,76,clear,,0
44,89,clear,,0
85,90,clear,,0
46,19,clear,,0
38,15,clear,,0
57,28,clear,,0
43,93,clear,,0
76,41,clear,,0
49,24,clear,,0
15,31,clear,,0
7,27,wall,,0
67,78,clear,,0
86,91,clear,,0
18,36,clear,,0
78,87,clear,,0
17,77,clear,,0
50,25,clear,,0
36,90,clear,,0
91,26,clear,,0
42,21,clear,,0
28,86,clear,,0
8,28,clear,,0
0,24,clear,,0
19,37,clear,,0
60,38,clear,,0
11,33,clear,,0
52,34,wall,,0
29,87,clear,,0
21,83,clear,,0
87,28,clear,,0
73,93,clear,,0
34,22,clear,,0
72,48,clear,,0
64,44,clear,,0
56,40,clear,,0
66,90,clear,,0
24,93,clear,,0
49,37,clear,,0
90,38,clear,,0
7,40,clear,,0
48,41,clear,,0
67,91,clear,,0
91,39,clear,,0
75,31,clear,,0
41,38,clear,,0
60,51,clear,,0
33,34,clear,,1
52,47,clear,,0
25,30,clear,,0
44,43,clear,,0
10,50,clear,,0
2,46,clear,,0
54,93,clear,,0
34,35,clear,,0
45,44,clear,,0
86,45,clear,,0
37,40,clear,,0
78,41,clear,,0
3,47,clear,,0
89,50,clear,,0
14,56,clear,,0
55,57,clear,,0
47,53,clear,,0
80,1,clear,,0
71,38,clear,,0
30,0,clear,,0
90,51,clear,,0
82,47,clear,,0
48,54,clear,,0
21,37,clear,,0
40,50,clear,,0
6,57,clear,,0
72,2,clear,,0
75,44,clear,,0
41,51,clear,,0
74,48,clear,,0
93,61,clear,,0
44,56,clear,,0
85,57,clear,,0
10,63,clear,,0
2,59,clear,,0
76,8,clear,,0
68,4,clear,,0
67,45,clear,,0
26,7,clear,,0
86,58,clear,,0
18,3,clear,,0
59,41,clear,,0
78,54,clear,,0
70,50,clear,,0
89,63,clear,,0
36,57,clear,,0
27,8,clear,,0
19,4,clear,,0
60,5,clear,,1
5,69,clear,,0
11,0,clear,,0
30,13,clear,,0
71,51,clear,,0
63,47,clear,,0
40,63,clear,,0
81,64,clear,,0
73,60,clear,,0
6,70,clear,,0
53,2,clear,,0
56,7,clear,,0
14,10,clear,,0
74,61,clear,,0
93,74,clear,,0
66,57,clear,,0
85,70,clear,,0
32,64,clear,,0
43,73,clear,,0
16,56,clear,,0
90,5,clear,,0
35,69,clear,,0
49,4,clear,,0
15,11,wall,,0
1,76,clear,,0
7,7,clear,,0
26,20,clear,,0
67,58,clear,,0
59,54,clear,,0
17,57,clear,,0
91,6,clear,,0
36,70,clear,,0
9,53,clear,,0
83,2,clear,,0
28,66,clear,,0
77,71,clear,,0
80,76,clear,,0
41,5,clear,,0
5,82,clear,,0
33,1,clear,,0
44,10,clear,,0
10,17,clear,,0
2,13,clear,,0
81,77,clear,,0
54,60,clear,,0
73,73,clear,,0
39,80,clear,,0
12,63,clear,,0
45,11,clear,,0
31,76,clear,,0
37,7,clear,,0
86,12,clear,,0
56,20,wall,,0
3,14,clear,,0
89,17,clear,,0
22,27,clear,,0
14,23,clear,,0
55,24,clear,,0
13,64,clear,,0
32,77,clear,,0
79,9,clear,,0
71,5,clear,,0
16,69,clear,,0
90,18,clear,,0
35,82,clear,,0
76,83,clear,,0
63,1,clear,,0
29,8,clear,,0
48,21,clear,,0
40,17,clear,,0
6,24,clear,,0
92,64,clear,,0
9,66,clear,,0
77,84,clear,,0
42,63,clear,,0
80,89,clear,,0
8,70,clear,,0
41,18,clear,,0
27,83,clear,,0
19,79,clear,,0
52,27,wall,,0
93,28,clear,,0
25,10,clear,,0
44,23,clear,,0
30,88,clear,,0
85,24,wall,,0
10,30,clear,,0
51,31,clear,,0
2,26,clear,,0
20,80,clear,,0
12,76,clear,,1
86,25,clear,,0
31,89,clear,,0
4,72,clear,,0
72,90,clear,,0
23,85,clear,,0
59,8,clear,,0
89,30,clear,,0
36,24,clear,,0
28,20,clear,,0
88,71,clear,,0
46,74,clear,,0
38,70,clear,,0
68,92,clear,,0
29,21,clear,,0
48,34,clear,,0
92,77,clear,,1
91,81,clear,,1
42,76,clear,,1
0,79,clear,,0
93,41,clear,,0
85,37,wall,,0
32,31,clear,,0
51,44,clear,,0
24,27,clear,,0
43,40,clear,,0
84,78,clear,,0
1,43,clear,,0
87,83,clear,,0
34,77,clear,,0
53,90,clear,,0
37,82,clear,,0
70,30,clear,,0
17,24,clear,,0
77,38,clear,,1
9,20,clear,,0
28,33,clear,,0
47,46,clear,,0
88,84,clear,,0
5,49,clear,,0
38,83,clear,,0
49,92,clear,,0
21,30,clear,,0
81,44,clear,,0
54,27,wall,,0
73,40,clear,,0
20,34,clear,,0
39,47,clear,,0
23,39,wall,,0
83,90,clear,,0
75,86,clear,,0
41,93,clear,,0
66,37,clear,,0
13,31,clear,,0
43,53,clear,,0
16,36,clear,,0
35,49,clear,,0
76,50,clear,,0
1,56,clear,,0
34,90,clear,,0
92,31,clear,,0
17,37,clear,,0
58,38,clear,,0
77,51,clear,,0
9,33,clear,,0
50,34,clear,,0
69,47,clear,,0
61,43,clear,,0
80,56,clear,,0
30,55,clear,,0
71,93,clear,,0
62,44,clear,,0
73,53,clear,,0
39,60,clear,,0
31,56,clear,,0
4,39,clear,,0
72,57,clear,,0
55,4,clear,,0
88,38,clear,,0
47,0,clear,,0
46,41,clear,,0
5,3,clear,,0
65,54,clear,,0
57,50,clear,,0
76,63,clear,,0
49,46,clear,,0
68,59,clear,,0
48,1,clear,,0
26,62,clear,,0
18,58,clear,,0
92,44,clear,,0
6,4,clear,,0
58,51,clear,,0
50,47,clear,,0
69,60,clear,,0
42,43,clear,,0
61,56,clear,,0
8,50,clear,,0
27,63,clear,,0
0,46,clear,,0
19,59,clear,,0
93,8,clear,,0
11,55,clear,,0
85,4,clear,,0
30,68,clear,,0
84,45,clear,,0
43,7,clear,,0
87,50,clear,,0
1,10,clear,,0
12,56,clear,,0
53,57,clear,,0
4,52,clear,,0
45,53,clear,,0
78,1,clear,,0
36,4,wall,,0
77,5,clear,,0
28,0,clear,,0
14,65,clear,,0
88,51,clear,,0
47,13,clear,,0
80,10,wall,,0
46,54,clear,,0
5,16,clear,,0
38,50,clear,,0
49,59,clear,,0
15,66,clear,,0
7,62,clear,,0
26,75,clear,,0
73,7,clear,,0
20,1,clear,,0
39,14,clear,,0
31,10,clear,,0
91,61,clear,,0
23,6,clear,,0
42,56,clear,,0
83,57,clear,,0
75,53,clear,,1
8,63,clear,,0
0,59,clear,,0
41,60,clear,,0
74,8,clear,,0
66,4,clear,,0
11,68,clear,,0
32,11,clear,,0
24,7,clear,,0
10,72,clear,,0
84,58,clear,,0
43,20,clear,,0
16,3,clear,,0
87,63,clear,,0
1,23,clear,,0
34,57,clear,,0
37,62,clear,,0
17,4,clear,,0
58,5,clear,,0
3,69,clear,,0
22,82,clear,,0
50,1,clear,,0
14,78,clear,,0
61,10,wall,,0
38,63,clear,,0
79,64,clear,,0
30,22,clear,,1
71,60,clear,,0
90,73,clear,,0
82,69,clear,,0
7,75,clear,,0
54,7,clear,,0
40,72,clear,,0
6,79,clear,,0
12,10,clear,,0
31,23,clear,,0
4,6,clear,,0
91,74,clear,,0
83,70,clear,,0
41,73,clear,,0
88,5,clear,,0
33,69,clear,,0
13,11,wall,,0
44,78,clear,,0
46,8,clear,,0
16,16,clear,,0
