x,y,status,visited,last_seen_step,floor_factor,victim_present,victim_id,vitals_read,vitals_raw,g_cost,parent_x,parent_y,neighbors_clear,tri_color
87,58,clear,1,1032.5,,0,,0,[],,,,[],
1,18,clear,0,1308,,0,,0,[],,,,[],
86,62,clear,1,995,,0,,0,[],,,,[],
58,0,clear,1,685,,0,,0,[],,,,[],
3,64,clear,1,875,,0,,0,[],,,,[],
89,67,clear,1,742,,0,,0,[],,,,[],
22,77,clear,0,930,,0,,0,[],,,,[],
61,5,clear,0,1009,,0,,0,[],,,,[],
19,8,clear,1,1139,,0,,0,[],,,,[],
79,59,clear,1,680,,0,,0,[],,,,[],
63,51,clear,1,304,,0,,0,[],,,,[],
82,64,clear,1,990.5,,0,,0,[],,,,[],
54,2,clear,1,1148.5,,0,,0,[],,,,[],
40,67,clear,1,163,,0,,0,[],,,,[],
12,5,clear,1,1157,,0,,0,[],,,,[],
75,61,clear,1,676,,0,,0,[],,,,[],
88,0,clear,1,796.5,,0,,0,[],,,,[],
33,64,clear,1,254,,0,,0,[],,,,[],
93,78,clear,1,598,,0,,0,[],,,,[],
46,3,clear,1,1151.5,,0,,0,[],,,,[],
49,8,clear,1,884,,0,,0,[],,,,[],
26,24,clear,1,1472,,0,,0,[],,,,[],
86,75,clear,1,484,,1,336,1,"[337.0, 37.0, 140.0, 31.0, 73.0, 89.0, 33.80240041783218, 0.0, 3.0, 1.0, 0.0, 9.0, 2.0]",,,,[],black
89,80,wall,0,1401,,0,,0,[],,,,[],
42,5,clear,1,935,,0,,0,[],,,,[],
28,70,clear,1,427,,0,,0,[],,,,[],
0,8,clear,0,1205,,0,,0,[],,,,[],
79,72,clear,1,874.5,,0,,0,[],,,,[],
82,77,clear,1,893.5,,0,,0,[],,,,[],
40,80,clear,1,380,,0,,0,[],,,,[],
81,81,clear,1,498,,0,,0,[],,,,[],
72,32,clear,1,1503,,0,,0,[],,,,[],
56,24,clear,0,217,,0,,0,[],,,,[],
88,13,clear,1,798.5,,0,,0,[],,,,[],
74,78,clear,1,1286,,0,,0,[],,,,[],
46,16,clear,1,1110,,0,,0,[],,,,[],
32,81,clear,1,335,,0,,0,[],,,,[],
49,21,clear,1,772,,0,,0,[],,,,[],
35,86,clear,0,1030,,0,,0,[],,,,[],
7,24,clear,0,1332,,0,,0,[],,,,[],
9,70,clear,1,562,,1,128,1,"[129.0, 53.0, 122.0, 39.0, 82.0, 82.0, 34.55779139701194, 0.0, 3.0, 1.0, 3.0, 9.0, 2.0]",,,,[],black
28,83,clear,1,1022,,1,164,1,"[165.0, 32.0, 107.0, 27.0, 101.0, 94.0, 38.53255923708066, 1.0, 2.0, 0.0, 0.0, 13.0, 1.0]",,,,[],black
0,21,clear,1,1307,,0,,0,[],,,,[],
41,22,clear,1,786,,0,,0,[],,,,[],
60,35,clear,1,182,,0,,0,[],,,,[],
21,80,clear,1,946,,0,,0,[],,,,[],
20,84,clear,1,474,,0,,0,[],,,,[],
74,91,clear,1,1222,,0,,0,[],,,,[],
90,35,clear,1,639.5,,0,,0,[],,,,[],
48,38,clear,1,167,,0,,0,[],,,,[],
6,41,clear,1,765,,0,,0,[],,,,[],
92,81,wall,0,1401,,0,,0,[],,,,[],
41,35,clear,1,133,,0,,0,[],,,,[],
60,48,clear,1,99,,0,,0,[],,,,[],
25,27,clear,0,1419,,0,,0,[],,,,[],
44,40,clear,1,97,,0,,0,[],,,,[],
2,43,clear,1,776,,0,,0,[],,,,[],
78,38,clear,1,1470,,0,,0,[],,,,[],
71,35,clear,1,1504,,0,,0,[],,,,[],
48,51,clear,1,74.5,,0,,0,[],,,,[],
66,41,clear,0,259.5,,0,,0,[],,,,[],
85,54,clear,1,1038,,0,,0,[],,,,[],
2,56,clear,0,811,,0,,0,[],,,,[],
43,57,clear,0,47,,0,,0,[],,,,[],
1,60,clear,1,817,,0,,0,[],,,,[],
18,0,clear,0,1103,,0,,0,[],,,,[],
59,38,clear,1,118,,0,,0,[],,,,[],
78,51,clear,1,810,,0,,0,[],,,,[],
36,54,clear,1,197,,0,,0,[],,,,[],
10,1,clear,0,1166,,0,,0,[],,,,[],
73,57,clear,1,391,,0,,0,[],,,,[],
31,60,clear,1,220,,0,,0,[],,,,[],
64,8,clear,1,993,,0,,0,[],,,,[],
22,11,clear,1,1065,,0,,0,[],,,,[],
66,54,clear,1,363,,0,,0,[],,,,[],
85,67,clear,0,638,,0,,0,[],,,,[],
43,70,clear,0,158,,0,,0,[],,,,[],
1,73,clear,1,867,,0,,0,[],,,,[],
40,1,clear,1,1378,,0,,0,[],,,,[],
91,3,clear,1,789,,0,,0,[],,,,[],
58,55,clear,0,327,,0,,0,[],,,,[],
77,68,clear,0,1308,,0,,0,[],,,,[],
61,60,clear,0,324,,0,,0,[],,,,[],
80,73,clear,1,874,,0,,0,[],,,,[],
93,12,clear,1,725,,0,,0,[],,,,[],
10,14,clear,1,1246,,0,,0,[],,,,[],
12,60,clear,1,638,,0,,0,[],,,,[],
86,9,clear,1,803.5,,0,,0,[],,,,[],
31,73,clear,1,429,,0,,0,[],,,,[],
70,1,clear,1,926,,0,,0,[],,,,[],
3,11,clear,0,1216,,0,,0,[],,,,[],
89,14,clear,1,795,,0,,0,[],,,,[],
88,55,clear,1,1081,,0,,0,[],,,,[],
47,17,clear,1,818,,0,,0,[],,,,[],
79,6,clear,1,925,,0,,0,[],,,,[],
5,20,clear,0,1321,,0,,0,[],,,,[],
68,76,clear,0,1257,,0,,0,[],,,,[],
21,1,clear,1,1102,,0,,0,[],,,,[],
40,14,clear,1,739,,0,,0,[],,,,[],
26,79,clear,1,464,,0,,0,[],,,,[],
77,81,clear,0,1240,,0,,0,[],,,,[],
42,60,clear,0,108,,0,,0,[],,,,[],
80,86,clear,0,554,,0,,0,[],,,,[],
0,63,clear,0,828,,0,,0,[],,,,[],
33,11,clear,1,969,,0,,0,[],,,,[],
19,76,clear,1,927,,0,,0,[],,,,[],
93,25,clear,1,1028,,0,,0,[],,,,[],
51,28,clear,1,192,,0,,0,[],,,,[],
67,9,clear,0,991,,0,,0,[],,,,[],
12,73,clear,1,901,,0,,0,[],,,,[],
86,22,clear,1,1007,,0,,0,[],,,,[],
72,87,clear,1,1198,,0,,0,[],,,,[],
89,27,clear,1,677.5,,1,299,1,"[300.0, 29.0, 150.0, 37.0, 57.0, 80.0, 33.95386548242351, 0.0, 3.0, 1.0, 2.0, 9.0, 2.0]",,,,[],black
9,4,clear,1,1170,,0,,0,[],,,,[],
88,68,clear,1,630,,0,,0,[],,,,[],
46,71,clear,0,152,,0,,0,[],,,,[],
68,89,clear,1,1185,,0,,0,[],,,,[],
7,79,clear,0,887,,0,,0,[],,,,[],
26,92,clear,1,991,,0,,0,[],,,,[],
42,73,clear,0,155,,0,,0,[],,,,[],
83,74,clear,1,487,,0,,0,[],,,,[],
0,76,clear,1,866,,0,,0,[],,,,[],
60,90,clear,0,1138,,0,,0,[],,,,[],
13,15,clear,0,1265,,0,,0,[],,,,[],
51,41,clear,0,103,,0,,0,[],,,,[],
35,33,clear,1,1492,,0,,0,[],,,,[],
34,74,clear,1,429,,0,,0,[],,,,[],
53,87,clear,1,1127,,0,,0,[],,,,[],
92,15,clear,1,392,,0,,0,[],,,,[],
37,79,clear,1,385,,0,,0,[],,,,[],
56,92,clear,0,1093,,0,,0,[],,,,[],
9,17,clear,0,1281,,0,,0,[],,,,[],
69,31,clear,0,1500,,0,,0,[],,,,[],
27,34,clear,0,1406,,0,,0,[],,,,[],
49,89,clear,1,1115,,0,,0,[],,,,[],
90,90,clear,0,532,,0,,0,[],,,,[],
48,93,clear,0,1082,,0,,0,[],,,,[],
20,31,clear,1,1393,,0,,0,[],,,,[],
4,23,clear,1,1328,,0,,0,[],,,,[],
83,87,clear,1,560,,0,,0,[],,,,[],
41,90,clear,0,1061,,0,,0,[],,,,[],
25,82,clear,1,956,,0,,0,[],,,,[],
16,33,clear,0,1384,,0,,0,[],,,,[],
57,34,clear,0,233,,0,,0,[],,,,[],
76,47,clear,0,653.3333333333334,,0,,0,[],,,,[],
34,87,clear,1,1033,,0,,0,[],,,,[],
92,28,clear,1,688.5,,1,304,1,"[305.0, 28.0, 0.0, 1.0, 3.0, 0.0, 33.910715416555675, 0.0, 3.0, 1.0, 3.0, 4.0, 3.0]",,,,[],black
37,92,clear,0,1045,,0,,0,[],,,,[],
50,31,clear,1,183,,0,,0,[],,,,[],
69,44,clear,1,262,,0,,0,[],,,,[],
71,90,clear,1,1222,,0,,0,[],,,,[],
29,93,clear,1,985,,0,,0,[],,,,[],
87,34,clear,1,939,,0,,0,[],,,,[],
64,50,clear,1,303,,0,,0,[],,,,[],
55,1,clear,1,895,,0,,0,[],,,,[],
57,47,clear,0,89,,0,,0,[],,,,[],
76,60,clear,1,679,,0,,0,[],,,,[],
18,55,clear,0,656,,0,,0,[],,,,[],
59,93,clear,0,1141,,0,,0,[],,,,[],
50,44,clear,1,112,,0,,0,[],,,,[],
91,45,clear,1,858.6666666666666,,0,,0,[],,,,[],
8,47,clear,1,731,,0,,0,[],,,,[],
11,52,clear,0,714,,0,,0,[],,,,[],
52,53,clear,0,63.5,,0,,0,[],,,,[],
85,1,clear,1,850,,0,,0,[],,,,[],
43,4,wall,0,1449,,0,,0,[],,,,[],
87,47,clear,1,856.3333333333334,,0,,0,[],,,,[],
1,7,clear,0,1203,,0,,0,[],,,,[],
45,50,clear,1,44,,0,,0,[],,,,[],
3,53,clear,0,806,,0,,0,[],,,,[],
77,2,clear,1,931,,0,,0,[],,,,[],
80,7,clear,1,924,,0,,0,[],,,,[],
38,47,clear,0,32,,0,,0,[],,,,[],
79,48,clear,1,629,,0,,0,[],,,,[],
82,53,clear,1,1422,,0,,0,[],,,,[],
15,63,clear,1,644,,0,,0,[],,,,[],
73,4,clear,1,958.5,,0,,0,[],,,,[],
31,7,clear,1,1015,,0,,0,[],,,,[],
91,58,clear,1,1073,,0,,0,[],,,,[],
75,50,clear,1,843,,0,,0,[],,,,[],
33,53,clear,0,200,,0,,0,[],,,,[],
24,4,clear,1,1097,,0,,0,[],,,,[],
65,5,clear,1,996,,0,,0,[],,,,[],
10,69,clear,1,584,,1,132,1,"[133.0, 38.0, 99.0, 27.0, 103.0, 92.0, 37.06946432782498, 0.0, 1.0, 1.0, 0.0, 13.0, 1.0]",,,,[],black
68,10,wall,0,1401,,0,,0,[],,,,[],
1,20,clear,1,1311,,0,,0,[],,,,[],
86,64,clear,1,656,,0,,0,[],,,,[],
58,2,clear,1,874,,0,,0,[],,,,[],
3,66,clear,1,876,,0,,0,[],,,,[],
89,69,clear,1,631,,0,,0,[],,,,[],
19,10,clear,1,1139,,0,,0,[],,,,[],
79,61,clear,1,673,,0,,0,[],,,,[],
63,53,clear,1,334,,0,,0,[],,,,[],
82,66,clear,0,1315,,0,,0,[],,,,[],
54,4,clear,1,1121,,0,,0,[],,,,[],
40,69,clear,1,165,,0,,0,[],,,,[],
12,7,clear,1,1155,,0,,0,[],,,,[],
31,20,clear,0,1449,,0,,0,[],,,,[],
75,63,clear,0,400,,0,,0,[],,,,[],
88,2,clear,1,812.5,,0,,0,[],,,,[],
33,66,clear,1,258,,0,,0,[],,,,[],
93,80,clear,0,594,,0,,0,[],,,,[],
46,5,clear,1,910,,0,,0,[],,,,[],
49,10,clear,1,835,,0,,0,[],,,,[],
7,13,clear,1,1242,,0,,0,[],,,,[],
26,26,clear,0,1473,,0,,0,[],,,,[],
86,77,clear,1,580,,0,,0,[],,,,[],
89,82,clear,1,592,,0,,0,[],,,,[],
42,7,clear,1,940,,0,,0,[],,,,[],
28,72,clear,1,421,,0,,0,[],,,,[],
0,10,clear,1,1210,,0,,0,[],,,,[],
19,23,clear,0,1349,,0,,0,[],,,,[],
40,82,clear,1,380,,0,,0,[],,,,[],
81,83,clear,0,549,,0,,0,[],,,,[],
34,8,clear,0,1010,,0,,0,[],,,,[],
53,21,clear,1,772,,0,,0,[],,,,[],
72,34,clear,1,1504,,0,,0,[],,,,[],
56,26,clear,1,220,,0,,0,[],,,,[],
74,80,clear,1,1286,,0,,0,[],,,,[],
46,18,clear,1,1107,,0,,0,[],,,,[],
13,70,clear,1,583,,0,,0,[],,,,[],
32,83,clear,1,1023,,0,,0,[],,,,[],
49,23,clear,1,774,,0,,0,[],,,,[],
90,24,clear,1,691,,0,,0,[],,,,[],
35,88,clear,1,1034,,0,,0,[],,,,[],
7,26,clear,0,1332,,0,,0,[],,,,[],
67,77,clear,0,1255,,0,,0,[],,,,[],
9,72,clear,0,565,,0,,0,[],,,,[],
28,85,clear,1,1022,,0,,0,[],,,,[],
0,23,clear,1,1305,,0,,0,[],,,,[],
60,37,clear,1,182.5,,0,,0,[],,,,[],
34,21,clear,0,1453,,0,,0,[],,,,[],
23,91,clear,0,990,,0,,0,[],,,,[],
90,37,clear,1,624.5,,0,,0,[],,,,[],
29,27,clear,1,1477,,0,,0,[],,,,[],
48,40,clear,1,167,,0,,0,[],,,,[],
6,43,clear,1,767,,0,,0,[],,,,[],
92,83,wall,0,1401,,0,,0,[],,,,[],
50,86,clear,0,1119,,0,,0,[],,,,[],
41,37,clear,1,136,,0,,0,[],,,,[],
25,29,clear,0,1413,,0,,0,[],,,,[],
44,42,clear,1,98,,0,,0,[],,,,[],
85,43,wall,0,1449,,0,,0,[],,,,[],
2,45,clear,0,778,,0,,0,[],,,,[],
78,40,clear,1,1462,,0,,0,[],,,,[],
71,37,clear,1,1494,,0,,0,[],,,,[],
48,53,clear,1,74,,0,,0,[],,,,[],
6,56,clear,0,701,,0,,0,[],,,,[],
22,0,clear,0,1100,,0,,0,[],,,,[],
66,43,clear,1,261,,0,,0,[],,,,[],
85,56,clear,1,715,,0,,0,[],,,,[],
1,62,clear,1,827,,0,,0,[],,,,[],
18,2,clear,0,1105,,0,,0,[],,,,[],
59,40,clear,1,114,,0,,0,[],,,,[],
78,53,clear,1,827,,0,,0,[],,,,[],
36,56,clear,1,197,,1,178,1,"[179.0, 39.0, 67.0, 16.0, 116.0, 96.0, 37.12794997687633, 1.0, 0.0, 1.0, 0.0, 15.0, 0.0]",,,,[],black
77,57,clear,0,1046.5,,0,,0,[],,,,[],
80,62,clear,0,994.5,,0,,0,[],,,,[],
52,0,clear,1,900,,0,,0,[],,,,[],
10,3,clear,1,1168,,0,,0,[],,,,[],
54,46,clear,1,799.5,,0,,0,[],,,,[],
73,59,clear,1,393,,0,,0,[],,,,[],
31,62,clear,1,254,,0,,0,[],,,,[],
89,3,clear,1,813,,0,,0,[],,,,[],
22,13,clear,0,1062,,0,,0,[],,,,[],
66,56,clear,1,374,,0,,0,[],,,,[],
43,72,clear,1,156,,1,196,1,"[197.0, 38.0, 0.0, 0.0, 3.0, 61.0, 25.263195165175933, 0.0, 3.0, 1.0, 3.0, 5.0, 3.0]",,,,[],black
82,0,clear,1,1269,,0,,0,[],,,,[],
1,75,clear,1,866,,0,,0,[],,,,[],
40,3,clear,1,1373,,0,,0,[],,,,[],
17,56,clear,1,657,,0,,0,[],,,,[],
58,57,clear,0,327,,0,,0,[],,,,[],
80,75,clear,1,870.5,,0,,0,[],,,,[],
93,14,clear,0,723,,0,,0,[],,,,[],
73,72,clear,0,1265,,0,,0,[],,,,[],
12,62,clear,1,639,,0,,0,[],,,,[],
86,11,wall,0,1449,,0,,0,[],,,,[],
31,75,clear,1,430,,0,,0,[],,,,[],
72,76,clear,1,1281,,0,,0,[],,,,[],
70,3,clear,1,963.5,,0,,0,[],,,,[],
89,16,clear,1,761.5,,0,,0,[],,,,[],
28,6,clear,1,1076,,0,,0,[],,,,[],
88,57,clear,1,1072,,0,,0,[],,,,[],
47,19,clear,1,812,,0,,0,[],,,,[],
79,8,clear,1,932,,0,,0,[],,,,[],
5,22,clear,1,1323,,0,,0,[],,,,[],
63,0,clear,1,1004.5,,0,,0,[],,,,[],
68,78,clear,1,1255,,0,,0,[],,,,[],
21,3,clear,1,1101,,0,,0,[],,,,[],
40,16,clear,1,741,,0,,0,[],,,,[],
26,81,clear,1,953,,0,,0,[],,,,[],
42,62,clear,0,124,,0,,0,[],,,,[],
0,65,clear,1,830,,0,,0,[],,,,[],
19,78,clear,1,940,,0,,0,[],,,,[],
93,27,clear,1,687.5,,0,,0,[],,,,[],
51,30,clear,1,187,,0,,0,[],,,,[],
35,22,clear,1,1455,,0,,0,[],,,,[],
12,75,clear,1,901,,0,,0,[],,,,[],
72,89,clear,1,1222,,0,,0,[],,,,[],
9,6,clear,1,1225,,0,,0,[],,,,[],
28,19,clear,1,1445,,0,,0,[],,,,[],
88,70,clear,1,632,,0,,0,[],,,,[],
46,73,clear,1,150,,0,,0,[],,,,[],
68,91,clear,1,1190,,0,,0,[],,,,[],
7,81,clear,0,510,,0,,0,[],,,,[],
23,25,clear,0,1422,,0,,0,[],,,,[],
42,75,clear,1,370,,0,,0,[],,,,[],
83,76,clear,1,489,,0,,0,[],,,,[],
0,78,clear,1,527,,0,,0,[],,,,[],
41,79,clear,1,377,,0,,0,[],,,,[],
60,92,clear,0,1143,,0,,0,[],,,,[],
13,17,clear,1,1277,,0,,0,[],,,,[],
32,30,clear,0,1496,,0,,0,[],,,,[],
76,36,clear,1,1476,,0,,0,[],,,,[],
34,76,clear,0,290,,0,,0,[],,,,[],
53,89,clear,1,1127,,0,,0,[],,,,[],
92,17,wall,0,1497,,0,,0,[],,,,[],
37,81,clear,1,384,,0,,0,[],,,,[],
9,19,clear,0,1280,,0,,0,[],,,,[],
50,20,wall,0,1497,,0,,0,[],,,,[],
27,36,clear,0,1403,,0,,0,[],,,,[],
71,79,clear,0,1280,,0,,0,[],,,,[],
90,92,clear,0,526,,0,,0,[],,,,[],
20,33,clear,1,1390,,0,,0,[],,,,[],
4,25,clear,1,1328,,0,,0,[],,,,[],
83,89,clear,1,560,,0,,0,[],,,,[],
41,92,clear,1,1055,,0,,0,[],,,,[],
25,84,clear,1,1022,,0,,0,[],,,,[],
16,35,clear,0,1384,,0,,0,[],,,,[],
57,36,clear,0,120,,0,,0,[],,,,[],
76,49,clear,1,843,,0,,0,[],,,,[],
34,89,clear,1,1035,,0,,0,[],,,,[],
92,30,clear,1,686.5,,0,,0,[],,,,[],
50,33,clear,1,179,,0,,0,[],,,,[],
69,46,clear,0,269,,0,,0,[],,,,[],
30,54,clear,0,205,,0,,0,[],,,,[],
71,92,clear,1,1222,,0,,0,[],,,,[],
87,36,clear,1,626,,0,,0,[],,,,[],
4,38,clear,0,755,,0,,0,[],,,,[],
45,39,clear,1,82,,0,,0,[],,,,[],
64,52,clear,1,335,,0,,0,[],,,,[],
55,3,clear,1,891,,0,,0,[],,,,[],
57,49,clear,1,89,,0,,0,[],,,,[],
18,57,clear,1,656,,0,,0,[],,,,[],
91,47,clear,1,856.6666666666666,,0,,0,[],,,,[],
75,39,clear,0,1465,,0,,0,[],,,,[],
8,49,clear,1,728,,0,,0,[],,,,[],
11,54,clear,0,714,,0,,0,[],,,,[],
52,55,clear,0,46,,0,,0,[],,,,[],
84,44,clear,1,565,,0,,0,[],,,,[],
43,6,clear,1,936,,0,,0,[],,,,[],
87,49,clear,1,833.3333333333334,,0,,0,[],,,,[],
1,9,clear,1,1209,,0,,0,[],,,,[],
45,52,clear,1,24,,0,,0,[],,,,[],
77,4,clear,1,924.5,,0,,0,[],,,,[],
80,9,clear,1,906,,0,,0,[],,,,[],
38,49,clear,1,75,,1,184,1,"[185.0, 25.0, 59.0, 13.0, 120.0, 96.0, 36.53428690366135, 1.0, 0.0, 1.0, 0.0, 15.0, 0.0]",,,,[],black
79,50,clear,1,805,,0,,0,[],,,,[],
82,55,clear,0,691,,0,,0,[],,,,[],
73,6,clear,1,933,,0,,0,[],,,,[],
31,9,clear,0,1013,,0,,0,[],,,,[],
91,60,clear,1,802,,0,,0,[],,,,[],
75,52,clear,1,240,,0,,0,[],,,,[],
33,55,clear,1,204,,0,,0,[],,,,[],
24,6,clear,1,1054,,0,,0,[],,,,[],
65,7,clear,1,994,,0,,0,[],,,,[],
10,71,clear,1,562,,0,,0,[],,,,[],
67,53,clear,1,361,,0,,0,[],,,,[],
86,66,clear,0,640,,0,,0,[],,,,[],
58,4,clear,1,1107.5,,0,,0,[],,,,[],
3,68,clear,1,878,,0,,0,[],,,,[],
70,58,clear,1,384,,0,,0,[],,,,[],
89,71,wall,0,1401,,0,,0,[],,,,[],
47,74,clear,0,149,,0,,0,[],,,,[],
79,63,clear,0,994.5,,0,,0,[],,,,[],
63,55,clear,1,366,,0,,0,[],,,,[],
82,68,clear,1,449,,0,,0,[],,,,[],
40,71,clear,1,275,,0,,0,[],,,,[],
12,9,clear,0,1148,,0,,0,[],,,,[],
53,10,wall,0,1497,,0,,0,[],,,,[],
88,4,clear,1,811.5,,0,,0,[],,,,[],
33,68,clear,1,305,,0,,0,[],,,,[],
46,7,clear,1,1124,,0,,0,[],,,,[],
51,85,clear,0,1119,,0,,0,[],,,,[],
49,12,clear,0,831,,0,,0,[],,,,[],
7,15,wall,0,1497,,0,,0,[],,,,[],
86,79,clear,1,580,,0,,0,[],,,,[],
89,84,clear,1,592,,0,,0,[],,,,[],
42,9,clear,1,938,,0,,0,[],,,,[],
83,10,wall,0,1401,,0,,0,[],,,,[],
28,74,clear,1,438,,0,,0,[],,,,[],
47,87,clear,0,1116,,0,,0,[],,,,[],
0,12,clear,0,1211,,0,,0,[],,,,[],
19,25,clear,1,1352,,0,,0,[],,,,[],
81,85,clear,0,552,,0,,0,[],,,,[],
34,10,clear,1,967,,0,,0,[],,,,[],
53,23,clear,1,772,,0,,0,[],,,,[],
72,36,clear,1,1495,,0,,0,[],,,,[],
56,28,clear,1,222,,0,,0,[],,,,[],
74,82,clear,1,1246,,0,,0,[],,,,[],
13,72,clear,1,895,,0,,0,[],,,,[],
46,20,clear,1,1106,,0,,0,[],,,,[],
32,85,clear,1,1026,,0,,0,[],,,,[],
16,77,clear,0,910,,0,,0,[],,,,[],
49,25,clear,1,774,,0,,0,[],,,,[],
35,90,clear,1,1037,,0,,0,[],,,,[],
90,26,clear,1,690,,0,,0,[],,,,[],
48,29,clear,0,188,,0,,0,[],,,,[],
92,72,clear,1,611,,0,,0,[],,,,[],
9,74,clear,1,898,,0,,0,[],,,,[],
28,87,clear,1,1022,,0,,0,[],,,,[],
69,88,clear,1,1192,,0,,0,[],,,,[],
60,39,clear,1,117,,0,,0,[],,,,[],
25,18,wall,0,1497,,0,,0,[],,,,[],
34,23,clear,1,1456,,0,,0,[],,,,[],
23,93,clear,0,987,,0,,0,[],,,,[],
55,45,clear,0,93,,0,,0,[],,,,[],
90,39,clear,1,621.5,,0,,0,[],,,,[],
29,29,clear,0,1475,,0,,0,[],,,,[],
48,42,clear,1,165,,0,,0,[],,,,[],
6,45,clear,1,744,,0,,0,[],,,,[],
92,85,wall,0,1401,,0,,0,[],,,,[],
50,88,clear,1,1118,,0,,0,[],,,,[],
41,39,clear,0,87,,0,,0,[],,,,[],
25,31,clear,0,1412,,0,,0,[],,,,[],
44,44,clear,1,98,,0,,0,[],,,,[],
85,45,clear,1,565.5,,0,,0,[],,,,[],
2,47,clear,1,795,,1,109,1,"[110.0, 33.0, 127.0, 36.0, 61.0, 78.0, 34.89450589152863, 0.0, 3.0, 1.0, 3.0, 9.0, 2.0]",,,,[],black
43,48,clear,1,32.333333333333336,,0,,0,[],,,,[],
84,86,clear,1,563,,0,,0,[],,,,[],
78,42,clear,0,1460,,0,,0,[],,,,[],
17,32,clear,1,1389,,0,,0,[],,,,[],
38,91,clear,0,1046,,0,,0,[],,,,[],
71,39,clear,0,1492,,0,,0,[],,,,[],
73,48,clear,1,654.3333333333334,,0,,0,[],,,,[],
6,58,clear,1,703,,1,125,1,"[126.0, 35.0, 125.0, 41.0, 79.0, 78.0, 33.898194610400395, 0.0, 3.0, 1.0, 3.0, 10.0, 2.0]",,,,[],black
22,2,clear,1,1100,,0,,0,[],,,,[],
66,45,clear,1,265.5,,0,,0,[],,,,[],
85,58,clear,1,1028.5,,0,,0,[],,,,[],
1,64,clear,1,829,,0,,0,[],,,,[],
18,4,clear,1,1109,,0,,0,[],,,,[],
59,42,clear,1,109,,0,,0,[],,,,[],
36,58,clear,1,194,,0,,0,[],,,,[],
77,59,clear,1,680,,0,,0,[],,,,[],
80,64,clear,1,989.5,,0,,0,[],,,,[],
52,2,clear,1,1150.5,,0,,0,[],,,,[],
10,5,wall,0,1497,,0,,0,[],,,,[],
54,48,clear,0,89,,0,,0,[],,,,[],
73,61,clear,1,397,,0,,0,[],,,,[],
86,0,clear,1,798,,0,,0,[],,,,[],
31,64,clear,1,254,,0,,0,[],,,,[],
89,5,clear,1,812,,0,,0,[],,,,[],
47,8,clear,1,840,,0,,0,[],,,,[],
66,58,clear,0,374,,0,,0,[],,,,[],
82,2,clear,1,860,,0,,0,[],,,,[],
1,77,clear,1,865,,0,,0,[],,,,[],
40,5,clear,1,940,,0,,0,[],,,,[],
77,72,clear,0,442,,0,,0,[],,,,[],
42,51,clear,1,31,,0,,0,[],,,,[],
80,77,clear,1,893.5,,0,,0,[],,,,[],
33,2,clear,0,999,,0,,0,[],,,,[],
74,3,clear,1,954,,0,,0,[],,,,[],
93,16,clear,0,391,,0,,0,[],,,,[],
10,18,clear,1,1280,,0,,0,[],,,,[],
67,0,clear,0,626,,0,,0,[],,,,[],
12,64,clear,0,632,,0,,0,[],,,,[],
86,13,clear,1,995,,1,289,1,"[290.0, 39.0, 106.0, 27.0, 104.0, 91.0, 38.20121782169549, 0.0, 1.0, 0.0, 0.0, 13.0, 1.0]",,,,[],black
31,77,clear,1,430,,0,,0,[],,,,[],
72,78,clear,1,1282,,0,,0,[],,,,[],
70,5,clear,1,983.5,,0,,0,[],,,,[],
89,18,clear,1,710.5,,0,,0,[],,,,[],
28,8,clear,1,1078,,0,,0,[],,,,[],
88,59,clear,1,1069.5,,0,,0,[],,,,[],
47,21,clear,1,808,,0,,0,[],,,,[],
5,24,clear,1,1329,,0,,0,[],,,,[],
63,2,clear,1,1005.5,,1,240,1,"[241.0, 40.0, 90.0, 18.0, 121.0, 100.0, 36.94000632374727, 1.0, 0.0, 1.0, 0.0, 15.0, 0.0]",,,,[],black
21,5,clear,1,1139,,0,,0,[],,,,[],
7,70,clear,1,846,,0,,0,[],,,,[],
40,18,clear,0,793,,0,,0,[],,,,[],
26,83,clear,1,1022,,0,,0,[],,,,[],
42,64,clear,0,128,,0,,0,[],,,,[],
0,67,clear,1,875,,0,,0,[],,,,[],
19,80,clear,1,942,,0,,0,[],,,,[],
93,29,clear,1,687.5,,0,,0,[],,,,[],
13,6,clear,0,1157,,0,,0,[],,,,[],
51,32,clear,1,181,,0,,0,[],,,,[],
16,11,wall,0,1497,,0,,0,[],,,,[],
35,24,clear,0,1482,,0,,0,[],,,,[],
34,65,clear,1,251,,0,,0,[],,,,[],
72,91,clear,1,1222,,0,,0,[],,,,[],
37,70,clear,1,304,,0,,0,[],,,,[],
9,8,clear,1,1225,,0,,0,[],,,,[],
28,21,clear,1,1465,,0,,0,[],,,,[],
88,72,clear,0,632,,0,,0,[],,,,[],
46,75,clear,0,148,,0,,0,[],,,,[],
90,81,clear,1,593,,0,,0,[],,,,[],
7,83,clear,0,510,,0,,0,[],,,,[],
39,35,clear,0,133,,0,,0,[],,,,[],
23,27,clear,1,1418,,0,,0,[],,,,[],
83,78,clear,0,489,,0,,0,[],,,,[],
0,80,clear,1,520,,0,,0,[],,,,[],
41,81,clear,1,354,,0,,0,[],,,,[],
13,19,clear,1,1277,,0,,0,[],,,,[],
44,86,clear,0,1065,,0,,0,[],,,,[],
32,32,clear,1,1497,,0,,0,[],,,,[],
16,24,clear,0,1348,,0,,0,[],,,,[],
76,38,clear,1,1474,,0,,0,[],,,,[],
